
Label=dB(v(Vout)/v(Vin)) vs F
LabelX=F
LabelY=dB(v(Vout)/v(Vin))
Data Point Count=1001
F,F,F,dB(v(Vout)/v(Vin)),dB(v(Vout)/v(Vin))
 7.2110747918290244E+003, 7.2110747918290244E+003, 0.0000000000000000E+000, 1.7307370078380677E+002, 0.0000000000000000E+000
 7.2610595743515760E+003, 7.2610595743515760E+003, 0.0000000000000000E+000, 1.7301188608216935E+002, 0.0000000000000000E+000
 7.3113908348342029E+003, 7.3113908348342029E+003, 0.0000000000000000E+000, 1.7294929608079187E+002, 0.0000000000000000E+000
 7.3620709749473899E+003, 7.3620709749473899E+003, 0.0000000000000000E+000, 1.7288591574397020E+002, 0.0000000000000000E+000
 7.4131024130092046E+003, 7.4131024130092046E+003, 0.0000000000000000E+000, 1.7282172962367397E+002, 0.0000000000000000E+000
 7.4644875841006951E+003, 7.4644875841006951E+003, 0.0000000000000000E+000, 1.7275672184521497E+002, 0.0000000000000000E+000
 7.5162289401820854E+003, 7.5162289401820854E+003, 0.0000000000000000E+000, 1.7269087609231619E+002, 0.0000000000000000E+000
 7.5683289502097750E+003, 7.5683289502097750E+003, 0.0000000000000000E+000, 1.7262417559155193E+002, 0.0000000000000000E+000
 7.6207901002541521E+003, 7.6207901002541521E+003, 0.0000000000000000E+000, 1.7255660309612890E+002, 0.0000000000000000E+000
 7.6736148936182217E+003, 7.6736148936182217E+003, 0.0000000000000000E+000, 1.7248814086897374E+002, 0.0000000000000000E+000
 7.7268058509570556E+003, 7.7268058509570556E+003, 0.0000000000000000E+000, 1.7241877066509429E+002, 0.0000000000000000E+000
 7.7803655103980727E+003, 7.7803655103980727E+003, 0.0000000000000000E+000, 1.7234847371317628E+002, 0.0000000000000000E+000
 7.8342964276621506E+003, 7.8342964276621506E+003, 0.0000000000000000E+000, 1.7227723069637787E+002, 0.0000000000000000E+000
 7.8886011761855771E+003, 7.8886011761855771E+003, 0.0000000000000000E+000, 1.7220502173228007E+002, 0.0000000000000000E+000
 7.9432823472428481E+003, 7.9432823472428481E+003, 0.0000000000000000E+000, 1.7213182635195022E+002, 0.0000000000000000E+000
 7.9983425500703170E+003, 7.9983425500703170E+003, 0.0000000000000000E+000, 1.7205762347807217E+002, 0.0000000000000000E+000
 8.0537844119906995E+003, 8.0537844119906995E+003, 0.0000000000000000E+000, 1.7198239140209427E+002, 0.0000000000000000E+000
 8.1096105785384416E+003, 8.1096105785384416E+003, 0.0000000000000000E+000, 1.7190610776034379E+002, 0.0000000000000000E+000
 8.1658237135859581E+003, 8.1658237135859581E+003, 0.0000000000000000E+000, 1.7182874950905261E+002, 0.0000000000000000E+000
 8.2224264994707464E+003, 8.2224264994707464E+003, 0.0000000000000000E+000, 1.7175029289823607E+002, 0.0000000000000000E+000
 8.2794216371233779E+003, 8.2794216371233779E+003, 0.0000000000000000E+000, 1.7167071344436320E+002, 0.0000000000000000E+000
 8.3368118461963804E+003, 8.3368118461963804E+003, 0.0000000000000000E+000, 1.7158998590175275E+002, 0.0000000000000000E+000
 8.3945998651940117E+003, 8.3945998651940117E+003, 0.0000000000000000E+000, 1.7150808423262495E+002, 0.0000000000000000E+000
 8.4527884516029371E+003, 8.4527884516029371E+003, 0.0000000000000000E+000, 1.7142498157573570E+002, 0.0000000000000000E+000
 8.5113803820238027E+003, 8.5113803820238027E+003, 0.0000000000000000E+000, 1.7134065021351338E+002, 0.0000000000000000E+000
 8.5703784523037339E+003, 8.5703784523037339E+003, 0.0000000000000000E+000, 1.7125506153761529E+002, 0.0000000000000000E+000
 8.6297854776697422E+003, 8.6297854776697422E+003, 0.0000000000000000E+000, 1.7116818601281386E+002, 0.0000000000000000E+000
 8.6896042928630577E+003, 8.6896042928630577E+003, 0.0000000000000000E+000, 1.7107999313911802E+002, 0.0000000000000000E+000
 8.7498377522744013E+003, 8.7498377522744013E+003, 0.0000000000000000E+000, 1.7099045141202836E+002, 0.0000000000000000E+000
 8.8104887300801820E+003, 8.8104887300801820E+003, 0.0000000000000000E+000, 1.7089952828081780E+002, 0.0000000000000000E+000
 8.8715601203796505E+003, 8.8715601203796505E+003, 0.0000000000000000E+000, 1.7080719010472333E+002, 0.0000000000000000E+000
 8.9330548373329948E+003, 8.9330548373329948E+003, 0.0000000000000000E+000, 1.7071340210692523E+002, 0.0000000000000000E+000
 8.9949758153003950E+003, 8.9949758153003950E+003, 0.0000000000000000E+000, 1.7061812832618310E+002, 0.0000000000000000E+000
 9.0573260089820451E+003, 9.0573260089820451E+003, 0.0000000000000000E+000, 1.7052133156598870E+002, 0.0000000000000000E+000
 9.1201083935591414E+003, 9.1201083935591414E+003, 0.0000000000000000E+000, 1.7042297334108528E+002, 0.0000000000000000E+000
 9.1833259648358526E+003, 9.1833259648358526E+003, 0.0000000000000000E+000, 1.7032301382119388E+002, 0.0000000000000000E+000
 9.2469817393822705E+003, 9.2469817393822705E+003, 0.0000000000000000E+000, 1.7022141177177483E+002, 0.0000000000000000E+000
 9.3110787546783486E+003, 9.3110787546783486E+003, 0.0000000000000000E+000, 1.7011812449164165E+002, 0.0000000000000000E+000
 9.3756200692588482E+003, 9.3756200692588482E+003, 0.0000000000000000E+000, 1.7001310774723026E+002, 0.0000000000000000E+000
 9.4406087628592795E+003, 9.4406087628592795E+003, 0.0000000000000000E+000, 1.6990631570331291E+002, 0.0000000000000000E+000
 9.5060479365628617E+003, 9.5060479365628617E+003, 0.0000000000000000E+000, 1.6979770084993197E+002, 0.0000000000000000E+000
 9.5719407129484916E+003, 9.5719407129484916E+003, 0.0000000000000000E+000, 1.6968721392530983E+002, 0.0000000000000000E+000
 9.6382902362397526E+003, 9.6382902362397526E+003, 0.0000000000000000E+000, 1.6957480383447609E+002, 0.0000000000000000E+000
 9.7050996724549441E+003, 9.7050996724549441E+003, 0.0000000000000000E+000, 1.6946041756333145E+002, 0.0000000000000000E+000
 9.7723722095581543E+003, 9.7723722095581543E+003, 0.0000000000000000E+000, 1.6934400008784817E+002, 0.0000000000000000E+000
 9.8401110576113861E+003, 9.8401110576113861E+003, 0.0000000000000000E+000, 1.6922549427808437E+002, 0.0000000000000000E+000
 9.9083194489277248E+003, 9.9083194489277248E+003, 0.0000000000000000E+000, 1.6910484079666259E+002, 0.0000000000000000E+000
 9.9770006382255833E+003, 9.9770006382255833E+003, 0.0000000000000000E+000, 1.6898197799133939E+002, 0.0000000000000000E+000
 1.0046157902784002E+004, 1.0046157902784002E+004, 0.0000000000000000E+000, 1.6885684178126081E+002, 0.0000000000000000E+000
 1.0115794542599037E+004, 1.0115794542599037E+004, 0.0000000000000000E+000, 1.6872936553646804E+002, 0.0000000000000000E+000
 1.0185913880541220E+004, 1.0185913880541220E+004, 0.0000000000000000E+000, 1.6859947995018263E+002, 0.0000000000000000E+000
 1.0256519262514128E+004, 1.0256519262514128E+004, 0.0000000000000000E+000, 1.6846711290336296E+002, 0.0000000000000000E+000
 1.0327614057614026E+004, 1.0327614057614026E+004, 0.0000000000000000E+000, 1.6833218932098274E+002, 0.0000000000000000E+000
 1.0399201658290644E+004, 1.0399201658290644E+004, 0.0000000000000000E+000, 1.6819463101943634E+002, 0.0000000000000000E+000
 1.0471285480509046E+004, 1.0471285480509046E+004, 0.0000000000000000E+000, 1.6805435654442826E+002, 0.0000000000000000E+000
 1.0543868963912641E+004, 1.0543868963912641E+004, 0.0000000000000000E+000, 1.6791128099864849E+002, 0.0000000000000000E+000
 1.0616955571987299E+004, 1.0616955571987299E+004, 0.0000000000000000E+000, 1.6776531585847857E+002, 0.0000000000000000E+000
 1.0690548792226631E+004, 1.0690548792226631E+004, 0.0000000000000000E+000, 1.6761636877890723E+002, 0.0000000000000000E+000
 1.0764652136298402E+004, 1.0764652136298402E+004, 0.0000000000000000E+000, 1.6746434338576449E+002, 0.0000000000000000E+000
 1.0839269140212089E+004, 1.0839269140212089E+004, 0.0000000000000000E+000, 1.6730913905430606E+002, 0.0000000000000000E+000
 1.0914403364487620E+004, 1.0914403364487620E+004, 0.0000000000000000E+000, 1.6715065067309354E+002, 0.0000000000000000E+000
 1.0990058394325266E+004, 1.0990058394325266E+004, 0.0000000000000000E+000, 1.6698876839202384E+002, 0.0000000000000000E+000
 1.1066237839776719E+004, 1.1066237839776719E+004, 0.0000000000000000E+000, 1.6682337735325692E+002, 0.0000000000000000E+000
 1.1142945335917357E+004, 1.1142945335917357E+004, 0.0000000000000000E+000, 1.6665435740367798E+002, 0.0000000000000000E+000
 1.1220184543019692E+004, 1.1220184543019692E+004, 0.0000000000000000E+000, 1.6648158278740553E+002, 0.0000000000000000E+000
 1.1297959146728037E+004, 1.1297959146728037E+004, 0.0000000000000000E+000, 1.6630492181671767E+002, 0.0000000000000000E+000
 1.1376272858234368E+004, 1.1376272858234368E+004, 0.0000000000000000E+000, 1.6612423651961726E+002, 0.0000000000000000E+000
 1.1455129414455416E+004, 1.1455129414455416E+004, 0.0000000000000000E+000, 1.6593938226208687E+002, 0.0000000000000000E+000
 1.1534532578210983E+004, 1.1534532578210983E+004, 0.0000000000000000E+000, 1.6575020734289865E+002, 0.0000000000000000E+000
 1.1614486138403488E+004, 1.1614486138403488E+004, 0.0000000000000000E+000, 1.6555655255863525E+002, 0.0000000000000000E+000
 1.1694993910198771E+004, 1.1694993910198771E+004, 0.0000000000000000E+000, 1.6535825073634990E+002, 0.0000000000000000E+000
 1.1776059735208135E+004, 1.1776059735208135E+004, 0.0000000000000000E+000, 1.6515512623103663E+002, 0.0000000000000000E+000
 1.1857687481671663E+004, 1.1857687481671663E+004, 0.0000000000000000E+000, 1.6494699438479785E+002, 0.0000000000000000E+000
 1.1939881044642794E+004, 1.1939881044642794E+004, 0.0000000000000000E+000, 1.6473366094428033E+002, 0.0000000000000000E+000
 1.2022644346174191E+004, 1.2022644346174191E+004, 0.0000000000000000E+000, 1.6451492143259671E+002, 0.0000000000000000E+000
 1.2105981335504886E+004, 1.2105981335504886E+004, 0.0000000000000000E+000, 1.6429056047155663E+002, 0.0000000000000000E+000
 1.2189895989248729E+004, 1.2189895989248729E+004, 0.0000000000000000E+000, 1.6406035104958983E+002, 0.0000000000000000E+000
 1.2274392311584137E+004, 1.2274392311584137E+004, 0.0000000000000000E+000, 1.6382405373025179E+002, 0.0000000000000000E+000
 1.2359474334445169E+004, 1.2359474334445169E+004, 0.0000000000000000E+000, 1.6358141579564895E+002, 0.0000000000000000E+000
 1.2445146117713915E+004, 1.2445146117713915E+004, 0.0000000000000000E+000, 1.6333217031850117E+002, 0.0000000000000000E+000
 1.2531411749414225E+004, 1.2531411749414225E+004, 0.0000000000000000E+000, 1.6307603515586229E+002, 0.0000000000000000E+000
 1.2618275345906772E+004, 1.2618275345906772E+004, 0.0000000000000000E+000, 1.6281271185673535E+002, 0.0000000000000000E+000
 1.2705741052085483E+004, 1.2705741052085483E+004, 0.0000000000000000E+000, 1.6254188447493681E+002, 0.0000000000000000E+000
 1.2793813041575313E+004, 1.2793813041575313E+004, 0.0000000000000000E+000, 1.6226321827756627E+002, 0.0000000000000000E+000
 1.2882495516931407E+004, 1.2882495516931407E+004, 0.0000000000000000E+000, 1.6197635833831279E+002, 0.0000000000000000E+000
 1.2971792709839627E+004, 1.2971792709839627E+004, 0.0000000000000000E+000, 1.6168092800355492E+002, 0.0000000000000000E+000
 1.3061708881318482E+004, 1.3061708881318482E+004, 0.0000000000000000E+000, 1.6137652721776567E+002, 0.0000000000000000E+000
 1.3152248321922450E+004, 1.3152248321922450E+004, 0.0000000000000000E+000, 1.6106273069309677E+002, 0.0000000000000000E+000
 1.3243415351946715E+004, 1.3243415351946715E+004, 0.0000000000000000E+000, 1.6073908590615034E+002, 0.0000000000000000E+000
 1.3335214321633310E+004, 1.3335214321633310E+004, 0.0000000000000000E+000, 1.6040511090282644E+002, 0.0000000000000000E+000
 1.3427649611378709E+004, 1.3427649611378709E+004, 0.0000000000000000E+000, 1.6006029188971459E+002, 0.0000000000000000E+000
 1.3520725631942843E+004, 1.3520725631942843E+004, 0.0000000000000000E+000, 1.5970408058773356E+002, 0.0000000000000000E+000
 1.3614446824659572E+004, 1.3614446824659572E+004, 0.0000000000000000E+000, 1.5933589132056318E+002, 0.0000000000000000E+000
 1.3708817661648609E+004, 1.3708817661648609E+004, 0.0000000000000000E+000, 1.5895509780678924E+002, 0.0000000000000000E+000
 1.3803842646028921E+004, 1.3803842646028921E+004, 0.0000000000000000E+000, 1.5856102962052506E+002, 0.0000000000000000E+000
 1.3899526312133607E+004, 1.3899526312133607E+004, 0.0000000000000000E+000, 1.5815296828049404E+002, 0.0000000000000000E+000
 1.3995873225726256E+004, 1.3995873225726256E+004, 0.0000000000000000E+000, 1.5773014292205551E+002, 0.0000000000000000E+000
 1.4092887984218823E+004, 1.4092887984218823E+004, 0.0000000000000000E+000, 1.5729172550030904E+002, 0.0000000000000000E+000
 1.4190575216890998E+004, 1.4190575216890998E+004, 0.0000000000000000E+000, 1.5683682546508183E+002, 0.0000000000000000E+000
 1.4288939585111106E+004, 1.4288939585111106E+004, 0.0000000000000000E+000, 1.5636448384012340E+002, 0.0000000000000000E+000
 1.4387985782558531E+004, 1.4387985782558531E+004, 0.0000000000000000E+000, 1.5587366662900283E+002, 0.0000000000000000E+000
 1.4487718535447693E+004, 1.4487718535447693E+004, 0.0000000000000000E+000, 1.5536325745880251E+002, 0.0000000000000000E+000
 1.4588142602753562E+004, 1.4588142602753562E+004, 0.0000000000000000E+000, 1.5483204935944784E+002, 0.0000000000000000E+000
 1.4689262776438747E+004, 1.4689262776438747E+004, 0.0000000000000000E+000, 1.5427873556109620E+002, 0.0000000000000000E+000
 1.4791083881682154E+004, 1.4791083881682154E+004, 0.0000000000000000E+000, 1.5370189917404375E+002, 0.0000000000000000E+000
 1.4893610777109234E+004, 1.4893610777109234E+004, 0.0000000000000000E+000, 1.5310000159466466E+002, 0.0000000000000000E+000
 1.4996848355023816E+004, 1.4996848355023816E+004, 0.0000000000000000E+000, 1.5247136945644965E+002, 0.0000000000000000E+000
 1.5100801541641566E+004, 1.5100801541641566E+004, 0.0000000000000000E+000, 1.5181417991666547E+002, 0.0000000000000000E+000
 1.5205475297325040E+004, 1.5205475297325040E+004, 0.0000000000000000E+000, 1.5112644403581518E+002, 0.0000000000000000E+000
 1.5310874616820385E+004, 1.5310874616820385E+004, 0.0000000000000000E+000, 1.5040598796814197E+002, 0.0000000000000000E+000
 1.5417004529495678E+004, 1.5417004529495678E+004, 0.0000000000000000E+000, 1.4965043163598489E+002, 0.0000000000000000E+000
 1.5523870099580907E+004, 1.5523870099580907E+004, 0.0000000000000000E+000, 1.4885716450785100E+002, 0.0000000000000000E+000
 1.5631476426409627E+004, 1.5631476426409627E+004, 0.0000000000000000E+000, 1.4802331803852147E+002, 0.0000000000000000E+000
 1.5739828644662282E+004, 1.5739828644662282E+004, 0.0000000000000000E+000, 1.4714573425821490E+002, 0.0000000000000000E+000
 1.5848931924611223E+004, 1.5848931924611223E+004, 0.0000000000000000E+000, 1.4622092991567442E+002, 0.0000000000000000E+000
 1.5958791472367415E+004, 1.5958791472367415E+004, 0.0000000000000000E+000, 1.4524505548607777E+002, 0.0000000000000000E+000
 1.6069412530128862E+004, 1.6069412530128862E+004, 0.0000000000000000E+000, 1.4421384824833723E+002, 0.0000000000000000E+000
 1.6180800376430749E+004, 1.6180800376430749E+004, 0.0000000000000000E+000, 1.4312257851787319E+002, 0.0000000000000000E+000
 1.6292960326397315E+004, 1.6292960326397315E+004, 0.0000000000000000E+000, 1.4196598799192066E+002, 0.0000000000000000E+000
 1.6405897731995483E+004, 1.6405897731995483E+004, 0.0000000000000000E+000, 1.4073821902878947E+002, 0.0000000000000000E+000
 1.6519617982290241E+004, 1.6519617982290241E+004, 0.0000000000000000E+000, 1.3943273354802719E+002, 0.0000000000000000E+000
 1.6634126503701787E+004, 1.6634126503701787E+004, 0.0000000000000000E+000, 1.3804222011904542E+002, 0.0000000000000000E+000
 1.6749428760264469E+004, 1.6749428760264469E+004, 0.0000000000000000E+000, 1.3655848772502773E+002, 0.0000000000000000E+000
 1.6865530253887508E+004, 1.6865530253887508E+004, 0.0000000000000000E+000, 1.3497234468539622E+002, 0.0000000000000000E+000
 1.6982436524617540E+004, 1.6982436524617540E+004, 0.0000000000000000E+000, 1.3327346135516078E+002, 0.0000000000000000E+000
 1.7100153150902974E+004, 1.7100153150902974E+004, 0.0000000000000000E+000, 1.3145021558889744E+002, 0.0000000000000000E+000
 1.7218685749860168E+004, 1.7218685749860168E+004, 0.0000000000000000E+000, 1.2948952070755095E+002, 0.0000000000000000E+000
 1.7338039977541477E+004, 1.7338039977541477E+004, 0.0000000000000000E+000, 1.2737663705783635E+002, 0.0000000000000000E+000
 1.7458221529205137E+004, 1.7458221529205137E+004, 0.0000000000000000E+000, 1.2509497052982910E+002, 0.0000000000000000E+000
 1.7579236139587025E+004, 1.7579236139587025E+004, 0.0000000000000000E+000, 1.2262586505905848E+002, 0.0000000000000000E+000
 1.7701089583174311E+004, 1.7701089583174311E+004, 0.0000000000000000E+000, 1.1994840181608396E+002, 0.0000000000000000E+000
 1.7823787674480995E+004, 1.7823787674480995E+004, 0.0000000000000000E+000, 1.1703922629180020E+002, 0.0000000000000000E+000
 1.7947336268325365E+004, 1.7947336268325365E+004, 0.0000000000000000E+000, 1.1387243676158458E+002, 0.0000000000000000E+000
 1.8071741260109371E+004, 1.8071741260109371E+004, 0.0000000000000000E+000, 1.1041958452135115E+002, 0.0000000000000000E+000
 1.8197008586099935E+004, 1.8197008586099935E+004, 0.0000000000000000E+000, 1.0664985811802325E+002, 0.0000000000000000E+000
 1.8323144223712217E+004, 1.8323144223712217E+004, 0.0000000000000000E+000, 1.0253054921443574E+002, 0.0000000000000000E+000
 1.8450154191794838E+004, 1.8450154191794838E+004, 0.0000000000000000E+000, 9.8027921970003248E+001, 0.0000000000000000E+000
 1.8578044550917086E+004, 1.8578044550917086E+004, 0.0000000000000000E+000, 9.3108620035706338E+001, 0.0000000000000000E+000
 1.8706821403658108E+004, 1.8706821403658108E+004, 0.0000000000000000E+000, 8.7741725775169627E+001, 0.0000000000000000E+000
 1.8836490894898110E+004, 1.8836490894898110E+004, 0.0000000000000000E+000, 8.1901506358305085E+001, 0.0000000000000000E+000
 1.8967059212111570E+004, 1.8967059212111570E+004, 0.0000000000000000E+000, 7.5570710751786294E+001, 0.0000000000000000E+000
 1.9098532585662488E+004, 1.9098532585662488E+004, 0.0000000000000000E+000, 6.8744011628355636E+001, 0.0000000000000000E+000
 1.9230917289101693E+004, 1.9230917289101693E+004, 0.0000000000000000E+000, 6.1430869044049686E+001, 0.0000000000000000E+000
 1.9364219639466181E+004, 1.9364219639466181E+004, 0.0000000000000000E+000, 5.3656877517746040E+001, 0.0000000000000000E+000
 1.9498445997580562E+004, 1.9498445997580562E+004, 0.0000000000000000E+000, 4.5462770979277430E+001, 0.0000000000000000E+000
 1.9633602768360579E+004, 1.9633602768360579E+004, 0.0000000000000000E+000, 3.6900873708347348E+001, 0.0000000000000000E+000
 1.9769696401118719E+004, 1.9769696401118719E+004, 0.0000000000000000E+000, 2.8029812519257913E+001, 0.0000000000000000E+000
